id,category,question,event_title,volume,created_at,end_date
544493,Politics,Will Lee Jun-seok win between 2% and 5% of the vote in the South Korea election?,Lee Jun-seok % of vote in South Korea Election?,451665.705867,2025-05-13 20:41:11+00:00,2025-06-02 12:00:00+00:00
544494,Politics,Will Lee Jun-seok win between 5% and 8% of the vote in the South Korea election?,Lee Jun-seok % of vote in South Korea Election?,1398835.848873,2025-05-13 20:41:12+00:00,2025-06-02 12:00:00+00:00
544495,Politics,Will Lee Jun-seok win between 8% and 11% of the vote in the South Korea election?,Lee Jun-seok % of vote in South Korea Election?,1732964.651788,2025-05-13 20:41:12+00:00,2025-06-02 12:00:00+00:00
544496,Politics,Will Lee Jun-seok win between 11% and 14% of the vote in the South Korea election?,Lee Jun-seok % of vote in South Korea Election?,831948.913363,2025-05-13 20:41:13+00:00,2025-06-02 12:00:00+00:00
544497,Politics,Will Lee Jun-seok win more than 14% of the vote in the South Korea election?,Lee Jun-seok % of vote in South Korea Election?,1712969.076817,2025-05-13 20:41:13+00:00,2025-06-02 12:00:00+00:00
544696,Geopolitics,Another Israel military action on Yemen by Friday?,Another Israel military action on Yemen by Friday?,127707.84129,2025-05-14 17:14:13+00:00,2025-05-16 12:00:00+00:00
544702,Geopolitics,Will 'GIRLS BAND CRY' win Crunchyroll's Best Original Anime Award for 2025?,Crunchyroll: Best Original Anime,166058.857637,2025-05-14 17:40:18+00:00,2025-05-25 12:00:00+00:00
544705,Geopolitics,Will 'NINJA KAMUI' win Crunchyroll's Best Original Anime Award for 2025?,Crunchyroll: Best Original Anime,253142.01329,2025-05-14 17:40:21+00:00,2025-05-25 12:00:00+00:00
544713,Geopolitics,Will 'Fern' win Crunchyroll's Best Supporting Character Award for 2025?,Crunchyroll: Best Supporting Character,136253.321774,2025-05-14 17:52:37+00:00,2025-05-25 12:00:00+00:00
544926,Politics,Will the NYC Mayoral Democratic Primary be decided in round 1?,NYC Mayoral Dem Primary: # of RCV rounds,142862.407823,2025-05-15 16:43:49+00:00,2025-06-24 12:00:00+00:00
544927,Politics,Will the NYC Mayoral Democratic Primary be decided in round 2?,NYC Mayoral Dem Primary: # of RCV rounds,448116.628797,2025-05-15 16:43:50+00:00,2025-06-24 12:00:00+00:00
544928,Politics,Will the NYC Mayoral Democratic Primary be decided in round 3?,NYC Mayoral Dem Primary: # of RCV rounds,928096.589035,2025-05-15 16:43:51+00:00,2025-06-24 12:00:00+00:00
544929,Politics,Will the NYC Mayoral Democratic Primary be decided in round 4?,NYC Mayoral Dem Primary: # of RCV rounds,196091.055307,2025-05-15 16:43:51+00:00,2025-06-24 12:00:00+00:00
544930,Politics,Will the NYC Mayoral Democratic Primary be decided in round 5?,NYC Mayoral Dem Primary: # of RCV rounds,134505.316099,2025-05-15 16:43:52+00:00,2025-06-24 12:00:00+00:00
544931,Politics,Will the NYC Mayoral Democratic Primary be decided in round 6?,NYC Mayoral Dem Primary: # of RCV rounds,132040.461112,2025-05-15 16:43:52+00:00,2025-06-24 12:00:00+00:00
544932,Politics,Will the NYC Mayoral Democratic Primary be decided in round 7?,NYC Mayoral Dem Primary: # of RCV rounds,150510.591747,2025-05-15 16:43:53+00:00,2025-06-24 12:00:00+00:00
544933,Politics,Will the NYC Mayoral Democratic Primary be decided in round 8?,NYC Mayoral Dem Primary: # of RCV rounds,152230.807784,2025-05-15 16:43:54+00:00,2025-06-24 12:00:00+00:00
544934,Politics,Will the NYC Mayoral Democratic Primary be decided in round 9?,NYC Mayoral Dem Primary: # of RCV rounds,149260.859073,2025-05-15 16:43:54+00:00,2025-06-24 12:00:00+00:00
544935,Politics,Will the NYC Mayoral Democratic Primary be decided in round 10?,NYC Mayoral Dem Primary: # of RCV rounds,163182.387859,2025-05-15 16:43:55+00:00,2025-06-24 12:00:00+00:00
544936,Politics,Will the NYC Mayoral Democratic Primary be decided in round 11?,NYC Mayoral Dem Primary: # of RCV rounds,128749.007301,2025-05-15 16:43:55+00:00,2025-06-24 12:00:00+00:00
544937,Politics,Will the NYC Mayoral Democratic Primary be decided in round 12 or later?,NYC Mayoral Dem Primary: # of RCV rounds,101697.095414,2025-05-15 16:43:56+00:00,2025-06-24 12:00:00+00:00
544998,Politics,"Will JD Vance say ""Coin"" 25+ times during Bitcoin 2025 appearance on May 28?",What will JD Vance say during Bitcoin 2025 conference on May 28th?,141952.325692,2025-05-15 19:02:34+00:00,2025-05-28 12:00:00+00:00
545008,Politics,"Will JD Vance say ""Tariff"" during Bitcoin 2025 appearance on May 28?",What will JD Vance say during Bitcoin 2025 conference on May 28th?,116465.829435,2025-05-15 19:02:42+00:00,2025-05-28 12:00:00+00:00
545036,Politics,Will Lazarus Chakwera win the 2025 Malawi presidential election?,Malawi Presidential Election,191893.263957,2025-05-15 20:08:35+00:00,2025-09-16 12:00:00+00:00
545037,Politics,Will Peter Mutharika win the 2025 Malawi presidential election?,Malawi Presidential Election,177766.60376,2025-05-15 20:08:36+00:00,2025-09-16 12:00:00+00:00
545054,Politics,Will Wavel Ramkalawan win the 2025 Seychelles presidential election?,Seychelles Presidential Election,298235.064867,2025-05-15 20:58:48+00:00,2025-10-11 00:00:00+00:00
545055,Politics,Will Dr Patrick Herminie win the 2025 Seychelles presidential election?,Seychelles Presidential Election,157339.602208,2025-05-15 20:58:49+00:00,2025-10-11 00:00:00+00:00
545056,Politics,Will Marco Francis win the 2025 Seychelles presidential election?,Seychelles Presidential Election,729054.561386,2025-05-15 20:58:50+00:00,2025-10-11 00:00:00+00:00
545259,Politics,"Will Trump say ""Trump Derangement Syndrome"" this week?",What will Trump say this week?,107914.960559,2025-05-16 18:48:53+00:00,2025-05-23 12:00:00+00:00
545270,Politics,"Will Trump say ""Crypto"" or ""Bitcoin"" this week?",What will Trump say this week?,107613.798624,2025-05-16 18:49:03+00:00,2025-05-23 12:00:00+00:00
545312,Politics,Will the Party of Action and Solidarity win the most seats in the 2025 Moldova parliamentary election?,Moldova Parliamentary Election,514281.372276,2025-05-16 19:58:45+00:00,2025-09-28 12:00:00+00:00
545313,Politics,Will the Patriotic Electoral Bloc win the most seats in the 2025 Moldova parliamentary election?,Moldova Parliamentary Election,241190.833794,2025-05-16 19:58:46+00:00,2025-09-28 12:00:00+00:00
545512,Macro,Will MicroStrategy purchase Bitcoin May 20-26?,Will MicroStrategy purchase Bitcoin May 20-26?,1752695.649206,2025-05-19 08:10:09+00:00,2025-05-26 12:00:00+00:00
545722,Politics,Will Rafał Trzaskowski win by 8-12%?,Poland Presidential Election Margin of Victory,1927687.364546,2025-05-19 17:02:15+00:00,2025-06-01 12:00:00+00:00
545723,Politics,Will Rafał Trzaskowski win by 4-8%?,Poland Presidential Election Margin of Victory,2582463.992202,2025-05-19 17:02:16+00:00,2025-06-01 12:00:00+00:00
545724,Politics,Will Rafał Trzaskowski win by 0-4%?,Poland Presidential Election Margin of Victory,2337133.206746,2025-05-19 17:02:17+00:00,2025-06-01 12:00:00+00:00
545725,Politics,Will Karol Nawrocki win by 0-4%?,Poland Presidential Election Margin of Victory,2294538.94302,2025-05-19 17:02:18+00:00,2025-06-01 12:00:00+00:00
545726,Politics,Will Karol Nawrocki win by 4-8%?,Poland Presidential Election Margin of Victory,2839877.775914,2025-05-19 17:02:18+00:00,2025-06-01 12:00:00+00:00
545728,Politics,Will another candidate win the Polish presidential election?,Poland Presidential Election Margin of Victory,836853.169707,2025-05-19 17:02:20+00:00,2025-06-01 12:00:00+00:00
545776,Geopolitics,Trump exits Russia x Ukraine negotiations before July?,Trump exits Russia x Ukraine negotiations before July?,160767.308574,2025-05-19 19:06:45+00:00,2025-06-30 12:00:00+00:00
545778,Politics,Biden diagnosed with prostate cancer while in office? ,Biden diagnosed with prostate cancer while in office? ,286391.274016,2025-05-19 19:20:34+00:00,2025-07-31 12:00:00+00:00
545862,Geopolitics,Will the Vatican host Russia-Ukraine peace talks before September?,Will the Vatican host Russia-Ukraine peace talks before September?,236348.720672,2025-05-19 21:00:48+00:00,2025-08-31 12:00:00+00:00
545863,Politics,Will voter turnout in the 2025 Polish presidential election be less than 62%?,Turnout in 2025 Polish Presidential Election?,122973.984962,2025-05-19 21:18:58+00:00,2025-06-01 12:00:00+00:00
545864,Politics,Will voter turnout in the 2025 Polish presidential election be between 62-64%?,Turnout in 2025 Polish Presidential Election?,132554.326694,2025-05-19 21:18:59+00:00,2025-06-01 12:00:00+00:00
545865,Politics,Will voter turnout in the 2025 Polish presidential election be between 64-66%?,Turnout in 2025 Polish Presidential Election?,231772.772189,2025-05-19 21:18:59+00:00,2025-06-01 12:00:00+00:00
545866,Politics,Will voter turnout in the 2025 Polish presidential election be between 66-68%?,Turnout in 2025 Polish Presidential Election?,318545.687461,2025-05-19 21:19:00+00:00,2025-06-01 12:00:00+00:00
545867,Politics,Will voter turnout in the 2025 Polish presidential election be between 68-70%?,Turnout in 2025 Polish Presidential Election?,456114.232052,2025-05-19 21:19:01+00:00,2025-06-01 12:00:00+00:00
545868,Politics,Will voter turnout in the 2025 Polish presidential election be between 70-72%?,Turnout in 2025 Polish Presidential Election?,548015.665534,2025-05-19 21:19:02+00:00,2025-06-01 12:00:00+00:00
545869,Politics,Will voter turnout in the 2025 Polish presidential election be more than 72%?,Turnout in 2025 Polish Presidential Election?,1101722.5271,2025-05-19 21:19:02+00:00,2025-06-01 12:00:00+00:00
545879,Geopolitics,Will Putin meet with Zelenskyy in 2025?,Will Putin meet with Zelenskyy in 2025?,3149483.292259,2025-05-19 22:30:22+00:00,2025-12-31 12:00:00+00:00
545880,Geopolitics,Will Russia capture Pokrovsk by August 31?,Will Russia capture Pokrovsk by...?,1797521.530595,2025-05-19 22:49:27+00:00,2025-08-31 12:00:00+00:00
545881,Geopolitics,Will Russia capture territory in Dnipropetrovsk Oblast by June 30?,Will Russia capture territory in Dnipropetrovsk Oblast by…?,358579.254543,2025-05-19 22:50:20+00:00,2025-02-28 12:00:00+00:00
546064,Politics,Will Romania's court annul the presidential election?,Will Romania's court annul the presidential election?,1337263.70444,2025-05-20 17:44:38+00:00,2025-08-31 12:00:00+00:00
546077,Politics,Will Lee Jae-myung win by between 20-23%?,South Korea Presidential Election Margin of Victory,200115.854146,2025-05-20 18:23:42+00:00,2025-06-03 12:00:00+00:00
546078,Politics,Will Lee Jae-myung win by between 17-20%?,South Korea Presidential Election Margin of Victory,265399.180715,2025-05-20 18:23:43+00:00,2025-06-03 12:00:00+00:00
546079,Politics,Will Lee Jae-myung win by between 14-17%?,South Korea Presidential Election Margin of Victory,204100.760877,2025-05-20 18:23:44+00:00,2025-06-03 12:00:00+00:00
546080,Politics,Will Lee Jae-myung win by between 11-14%?,South Korea Presidential Election Margin of Victory,421153.630825,2025-05-20 18:23:45+00:00,2025-06-03 12:00:00+00:00
546081,Politics,Will Lee Jae-myung win by between 8-11%?,South Korea Presidential Election Margin of Victory,895758.618068,2025-05-20 18:23:45+00:00,2025-06-03 12:00:00+00:00
546082,Politics,Will Lee Jae-myung win by between 5-8%?,South Korea Presidential Election Margin of Victory,905151.447156,2025-05-20 18:23:47+00:00,2025-06-03 12:00:00+00:00
546083,Politics,Will Lee Jae-myung win by less than 5%?,South Korea Presidential Election Margin of Victory,608584.861392,2025-05-20 18:23:47+00:00,2025-06-03 12:00:00+00:00
546084,Politics,Will another person win the South Korean election?,South Korea Presidential Election Margin of Victory,186797.876977,2025-05-20 18:23:48+00:00,2025-06-03 12:00:00+00:00
546245,Politics,Will Gabriela Firea be the next Mayor of Bucharest?,Romania: Bucharest Mayoral Election,3934676.782303,2025-05-20 23:05:48+00:00,2025-12-07 00:00:00+00:00
546246,Politics,Will Cristian Popescu Piedone be the next Mayor of Bucharest?,Romania: Bucharest Mayoral Election,4290518.827365,2025-05-20 23:05:48+00:00,2025-12-07 00:00:00+00:00
546247,Politics,Will Daniel Baluta be the next Mayor of Bucharest?,Romania: Bucharest Mayoral Election,4104707.491119,2025-05-20 23:05:48+00:00,2025-12-07 00:00:00+00:00
546248,Politics,Will Ciprian Ciucu be the next Mayor of Bucharest?,Romania: Bucharest Mayoral Election,5023684.810959,2025-05-20 23:05:49+00:00,2025-12-07 00:00:00+00:00
546249,Politics,Will Catalin Drula be the next Mayor of Bucharest?,Romania: Bucharest Mayoral Election,3796052.437634,2025-05-20 23:05:50+00:00,2025-12-07 00:00:00+00:00
546250,Politics,Will Vlad Voiculescu be the next Mayor of Bucharest?,Romania: Bucharest Mayoral Election,3377090.194849,2025-05-20 23:05:50+00:00,2025-12-07 00:00:00+00:00
546252,Politics,Will Dan Trifu be the next Mayor of Bucharest?,Romania: Bucharest Mayoral Election,2791145.640165,2025-05-20 23:05:51+00:00,2025-12-07 00:00:00+00:00
546253,Politics,Will Virgil Alexandru Zidaru be the next Mayor of Bucharest?,Romania: Bucharest Mayoral Election,1409239.070623,2025-05-20 23:05:51+00:00,2025-12-07 00:00:00+00:00
546254,Politics,Will Vlad Gheorghe be the next Mayor of Bucharest?,Romania: Bucharest Mayoral Election,2019652.281542,2025-05-20 23:05:52+00:00,2025-12-07 00:00:00+00:00
546255,Politics,Will Sorin Grindeanu be the next Mayor of Bucharest?,Romania: Bucharest Mayoral Election,15810680.148466,2025-05-20 23:05:52+00:00,2025-12-07 00:00:00+00:00
546256,Politics,Will Călin Georgescu be the next Mayor of Bucharest?,Romania: Bucharest Mayoral Election,12394296.45555,2025-05-20 23:05:53+00:00,2025-12-07 00:00:00+00:00
546257,Politics,Will George Tuță be the next Mayor of Bucharest?,Romania: Bucharest Mayoral Election,6261136.277811,2025-05-20 23:05:53+00:00,2025-12-07 00:00:00+00:00
546258,Politics,Will Robert Negoiță be the next Mayor of Bucharest?,Romania: Bucharest Mayoral Election,2567151.58072,2025-05-20 23:05:54+00:00,2025-12-07 00:00:00+00:00
546259,Politics,Will Marian Vanghelie be the next Mayor of Bucharest?,Romania: Bucharest Mayoral Election,13822679.398023,2025-05-20 23:05:54+00:00,2025-12-07 00:00:00+00:00
546260,Politics,Will Claudiu Târziu be the next Mayor of Bucharest?,Romania: Bucharest Mayoral Election,2211167.657868,2025-05-20 23:05:54+00:00,2025-12-07 00:00:00+00:00
546261,Politics,Will Sebastian Burduja be the next Mayor of Bucharest?,Romania: Bucharest Mayoral Election,5260647.980977,2025-05-20 23:05:55+00:00,2025-12-07 00:00:00+00:00
546262,Politics,Will Octavian Berceanu be the next Mayor of Bucharest?,Romania: Bucharest Mayoral Election,20304686.659728,2025-05-20 23:05:55+00:00,2025-12-07 00:00:00+00:00
546263,Politics,Will Ana-Maria Ciceală be the next Mayor of Bucharest?,Romania: Bucharest Mayoral Election,2223705.678091,2025-05-20 23:05:56+00:00,2025-12-07 00:00:00+00:00
546264,Politics,Will Stelian Bujduveanu be the next Mayor of Bucharest?,Romania: Bucharest Mayoral Election,444413.449242,2025-05-20 23:05:56+00:00,2025-12-07 00:00:00+00:00
546265,Politics,Will Anca Alexandrescu be the next Mayor of Bucharest?,Romania: Bucharest Mayoral Election,4254747.84056,2025-05-20 23:05:57+00:00,2025-12-07 00:00:00+00:00
546271,Politics,Will Victor Ponta be the next Mayor of Bucharest?,Romania: Bucharest Mayoral Election,4609819.409861,2025-05-20 23:11:36+00:00,2025-12-07 00:00:00+00:00
546272,Politics,Will Crin Antonescu be the next Mayor of Bucharest?,Romania: Bucharest Mayoral Election,8854318.163173,2025-05-20 23:12:25+00:00,2025-12-07 00:00:00+00:00
546273,Politics,Will Cătălin Cîrstoiu be the next Mayor of Bucharest?,Romania: Bucharest Mayoral Election,4483447.160808,2025-05-20 23:13:18+00:00,2025-12-07 00:00:00+00:00
546304,Geopolitics,Israel strike on Iranian nuclear facility in May?,Israel strike on Iranian nuclear facility in May?,971066.311025,2025-05-21 02:22:47+00:00,2025-05-31 12:00:00+00:00
546305,Geopolitics,Israel strike on Iranian nuclear facility before July?,Israel strike on Iranian nuclear facility before July?,2585707.430912,2025-05-21 02:24:58+00:00,2025-06-30 12:00:00+00:00
546407,Politics,"Will Trump say ""Enemy"" 5+ times during West Point Commencement on May 24?",What will Trump say at West Point Commencement Speech?,131428.463347,2025-05-21 16:17:02+00:00,2025-05-24 12:00:00+00:00
546409,Politics,"Will Trump say ""Woke"" or ""Wokeness"" during West Point Commencement on May 24?",What will Trump say at West Point Commencement Speech?,127892.406319,2025-05-21 16:17:04+00:00,2025-05-24 12:00:00+00:00
546435,Geopolitics,"Will ""Oh, Mary!"" win the Tony for Best Play 2025?",Tony Awards: Best Play,106965.671816,2025-05-21 17:50:13+00:00,2025-06-08 12:00:00+00:00
546450,Geopolitics,Will Audra McDonald win the Tony for Best Leading Actress in a Musical 2025?,Tony Awards: Best Leading Actress in a Musical,198888.179089,2025-05-21 18:05:38+00:00,2025-06-08 12:00:00+00:00
546451,Geopolitics,Will Nicole Scherzinger win the Tony for Best Leading Actress in a Musical 2025?,Tony Awards: Best Leading Actress in a Musical,152887.840363,2025-05-21 18:05:39+00:00,2025-06-08 12:00:00+00:00
546453,Geopolitics,Will Darren Criss win the Tony for Best Leading Actor in a Musical 2025?,Tony Awards: Best Leading Actor in a Musical,447777.821798,2025-05-21 18:08:50+00:00,2025-06-08 12:00:00+00:00
546467,Politics,Will Dr ‘Aisake Valu Eke be the next Prime Minister of Tonga after the election?,Next Prime Minister of Tonga,346583.332318,2025-05-21 19:24:22+00:00,2025-11-30 12:00:00+00:00
546742,Politics,Will Trump remove Harvard's Intl Student ban before July?,Will Trump remove Harvard's Intl Student ban before July?,120434.82038,2025-05-22 18:01:40+00:00,2025-06-30 12:00:00+00:00
546805,Geopolitics,Will Russia capture Kostyantynivka by August 31?,Will Russia capture Kostyantynivka by...?,820505.02216,2025-05-22 21:06:55+00:00,2025-08-31 12:00:00+00:00
546806,Geopolitics,Will Russia capture Kostyantynivka by December 31?,Will Russia capture Kostyantynivka by...?,1307057.244169,2025-05-22 21:11:26+00:00,2025-12-31 12:00:00+00:00
546812,Geopolitics,Israel military action on Yemen before June?,Israel military action on Yemen before June?,237010.718635,2025-05-22 22:16:02+00:00,2025-05-31 12:00:00+00:00
546814,Geopolitics,Will Zelenskyy wear a suit before July?,Will Zelenskyy wear a suit before July?,242231180.272023,2025-05-22 22:19:20+00:00,2025-06-30 12:00:00+00:00
546817,Geopolitics,Will Trump increase sanctions on Russia before July?,Will Trump increase sanctions on Russia before July?,286700.924247,2025-05-22 22:27:16+00:00,2025-06-30 12:00:00+00:00
546899,Geopolitics,Another Houthi strike on Israel before July?,Houthi strike on Israel before July?,440706.443885,2025-05-23 14:37:29+00:00,2025-06-30 12:00:00+00:00
547239,Macro,Will MicroStrategy purchase Bitcoin May 27-June 2?,Will MicroStrategy purchase Bitcoin May 27-June 2?,680724.289688,2025-05-26 08:52:44+00:00,2025-06-02 12:00:00+00:00
547646,Geopolitics,"Will Trump say ""China"" 15+ times during Pittsburgh rally on May 30?",What will Trump say at Pittsburgh rally on May 30?,125240.044741,2025-05-27 18:30:25+00:00,2025-05-30 12:00:00+00:00
547658,Politics,"Will Trump say ""NAFTA"" during Pittsburgh rally on May 30?",What will Trump say at Pittsburgh rally on May 30?,116952.682048,2025-05-27 18:30:35+00:00,2025-05-30 12:00:00+00:00
547673,Politics,Will Lee Jae-myung win less than 45% of the vote in the South Korea election?,Lee Jae-myung % of vote in South Korea Election? (2% Brackets),160870.411525,2025-05-27 18:47:27+00:00,2025-06-03 12:00:00+00:00
547674,Politics,Will Lee Jae-myung win between 45% and 47% of the vote in the South Korea election?,Lee Jae-myung % of vote in South Korea Election? (2% Brackets),130983.991149,2025-05-27 18:47:27+00:00,2025-06-03 12:00:00+00:00
547675,Politics,Will Lee Jae-myung win between 47% and 49% of the vote in the South Korea election?,Lee Jae-myung % of vote in South Korea Election? (2% Brackets),886814.961899,2025-05-27 18:47:28+00:00,2025-06-03 12:00:00+00:00
547676,Politics,Will Lee Jae-myung win between 49% and 51% of the vote in the South Korea election?,Lee Jae-myung % of vote in South Korea Election? (2% Brackets),794282.627018,2025-05-27 18:47:28+00:00,2025-06-03 12:00:00+00:00
547677,Politics,Will Lee Jae-myung win between 51% and 53% of the vote in the South Korea election?,Lee Jae-myung % of vote in South Korea Election? (2% Brackets),214013.71055,2025-05-27 18:47:29+00:00,2025-06-03 12:00:00+00:00
547678,Politics,Will Lee Jae-myung win between 53% and 55% of the vote in the South Korea election?,Lee Jae-myung % of vote in South Korea Election? (2% Brackets),191831.922486,2025-05-27 18:47:29+00:00,2025-06-03 12:00:00+00:00
547679,Politics,Will Lee Jae-myung win more than 55% of the vote in the South Korea election?,Lee Jae-myung % of vote in South Korea Election? (2% Brackets),113347.842859,2025-05-27 18:47:30+00:00,2025-06-03 12:00:00+00:00
547707,Politics,Trump x Xi talk before July?,Trump x Xi talk before July?,201284.355211,2025-05-27 19:03:38+00:00,2025-06-30 12:00:00+00:00
547779,Politics,Will valid votes be between 30 million and 32 million in South Korean election?,Turnout in 2025 South Korea Presidential Election?,111774.53602,2025-05-27 22:34:54+00:00,2025-06-03 12:00:00+00:00
547780,Politics,Will valid votes be between 32 million and 34 million in South Korean election?,Turnout in 2025 South Korea Presidential Election?,569397.885709,2025-05-27 22:34:55+00:00,2025-06-03 12:00:00+00:00
547781,Politics,Will valid votes be between 34 million and 36 million in South Korean election?,Turnout in 2025 South Korea Presidential Election?,289928.985816,2025-05-27 22:34:55+00:00,2025-06-03 12:00:00+00:00
547782,Politics,Will valid votes be between 36 million and 38 million in South Korean election?,Turnout in 2025 South Korea Presidential Election?,340548.750891,2025-05-27 22:34:56+00:00,2025-06-03 12:00:00+00:00
547783,Politics,Will valid votes be more than 38 million in South Korean election?,Turnout in 2025 South Korea Presidential Election?,131042.123744,2025-05-27 22:34:56+00:00,2025-06-03 12:00:00+00:00
547787,Politics,Will Lee Jae-myung win Seoul (서울) in the 2025 Korean Presidential election?,Which Cities & Provinces will Lee Jae-myung win?,427058.818594,2025-05-27 23:03:33+00:00,2025-06-03 12:00:00+00:00
116752,Politics,"Will Joe Biden be President of the USA on July 31, 2021?","Will Joe Biden be President of the USA on July 31, 2021?",884091.29887,2021-04-05 17:40:06+00:00,2021-07-31 00:00:00+00:00
1167607,Geopolitics,"Will the US not strike Iran by January 31, 2026?",US next strikes Iran on...?,3713061.192454,2026-01-12 15:02:17+00:00,2026-01-31 00:00:00+00:00
1167608,Geopolitics,"Will the US next strike Iran on January 12, 2026 (ET)?",US next strikes Iran on...?,174395.522147,2026-01-12 15:02:18+00:00,2026-01-31 00:00:00+00:00
1167609,Geopolitics,"Will the US next strike Iran on January 13, 2026 (ET)?",US next strikes Iran on...?,352574.897619,2026-01-12 15:02:18+00:00,2026-01-31 00:00:00+00:00
1167610,Geopolitics,"Will the US next strike Iran on January 14, 2026 (ET)?",US next strikes Iran on...?,1357454.586032,2026-01-12 15:02:19+00:00,2026-01-31 00:00:00+00:00
1167611,Geopolitics,"Will the US next strike Iran on January 15, 2026 (ET)?",US next strikes Iran on...?,721329.080151,2026-01-12 15:02:19+00:00,2026-01-31 00:00:00+00:00
1167612,Geopolitics,"Will the US next strike Iran on January 16, 2026 (ET)?",US next strikes Iran on...?,851046.503448,2026-01-12 15:02:20+00:00,2026-01-31 00:00:00+00:00
1167613,Geopolitics,"Will the US next strike Iran on January 17, 2026 (ET)?",US next strikes Iran on...?,509296.151737,2026-01-12 15:02:22+00:00,2026-01-31 00:00:00+00:00
1167614,Geopolitics,"Will the US next strike Iran on January 18, 2026 (ET)?",US next strikes Iran on...?,569914.084322,2026-01-12 15:02:22+00:00,2026-01-31 00:00:00+00:00
1167615,Geopolitics,"Will the US next strike Iran on January 19, 2026 (ET)?",US next strikes Iran on...?,1188559.348457,2026-01-12 15:02:23+00:00,2026-01-31 00:00:00+00:00
1167616,Geopolitics,"Will the US next strike Iran on January 20, 2026 (ET)?",US next strikes Iran on...?,1015021.458811,2026-01-12 15:02:23+00:00,2026-01-31 00:00:00+00:00
1167617,Geopolitics,"Will the US next strike Iran on January 21, 2026 (ET)?",US next strikes Iran on...?,1260513.937027,2026-01-12 15:02:24+00:00,2026-01-31 00:00:00+00:00
1167618,Geopolitics,"Will the US next strike Iran on January 22, 2026 (ET)?",US next strikes Iran on...?,1295691.790459,2026-01-12 15:02:25+00:00,2026-01-31 00:00:00+00:00
1167619,Geopolitics,"Will the US next strike Iran on January 23, 2026 (ET)?",US next strikes Iran on...?,2137803.046787,2026-01-12 15:02:25+00:00,2026-01-31 00:00:00+00:00
1167620,Geopolitics,"Will the US next strike Iran on January 24, 2026 (ET)?",US next strikes Iran on...?,1460612.60203,2026-01-12 15:02:26+00:00,2026-01-31 00:00:00+00:00
1167621,Geopolitics,"Will the US next strike Iran on January 25, 2026 (ET)?",US next strikes Iran on...?,1551909.358593,2026-01-12 15:02:26+00:00,2026-01-31 00:00:00+00:00
1167622,Geopolitics,"Will the US next strike Iran on January 26, 2026 (ET)?",US next strikes Iran on...?,1541870.036475,2026-01-12 15:02:27+00:00,2026-01-31 00:00:00+00:00
1167623,Geopolitics,"Will the US next strike Iran on January 27, 2026 (ET)?",US next strikes Iran on...?,1514603.445531,2026-01-12 15:02:27+00:00,2026-01-31 00:00:00+00:00
1167624,Geopolitics,"Will the US next strike Iran on January 28, 2026 (ET)?",US next strikes Iran on...?,1311210.751113,2026-01-12 15:02:28+00:00,2026-01-31 00:00:00+00:00
1167625,Geopolitics,"Will the US next strike Iran on January 29, 2026 (ET)?",US next strikes Iran on...?,1637680.053291,2026-01-12 15:02:28+00:00,2026-01-31 00:00:00+00:00
1167626,Geopolitics,"Will the US next strike Iran on January 30, 2026 (ET)?",US next strikes Iran on...?,1729140.700071,2026-01-12 15:02:29+00:00,2026-01-31 00:00:00+00:00
1167627,Geopolitics,"Will the US next strike Iran on January 31, 2026 (ET)?",US next strikes Iran on...?,2620126.344634,2026-01-12 15:02:29+00:00,2026-01-31 00:00:00+00:00
1168265,Geopolitics,"Will Netflix say ""Warner Bros"" during earnings call?",What will Netflix say during their next earnings call?,6527474.190661,2026-01-12 16:55:34+00:00,2026-01-20 21:45:00+00:00
1168450,Geopolitics,Iran strike on US military by January 31?,Iran strike on US military by January 31?,310860.275666,2026-01-12 17:10:04+00:00,2026-01-31 00:00:00+00:00
1168862,Geopolitics,"US strikes Iran by January 23, 2026?",US strikes Iran by...?,12296618.229974,2026-01-12 17:48:38+00:00,2026-01-31 00:00:00+00:00
1168879,Geopolitics,"Iran strike on Qatar by January 31, 2026?",Iran strike on Qatar by...?,114672.132378,2026-01-12 17:53:14+00:00,2026-01-31 00:00:00+00:00
1169203,Geopolitics,Iran Strike on Israel by January 15?,Iran Strike on Israel by...?,364232.34375,2026-01-12 18:33:17+00:00,2026-02-28 00:00:00+00:00
1169204,Geopolitics,Iran Strike on Israel by January 31?,Iran Strike on Israel by...?,581878.270151,2026-01-12 18:33:18+00:00,2026-02-28 00:00:00+00:00
1169210,Geopolitics,"Israel strikes Iran by January 23, 2026?","Israel strikes Iran by January 23, 2026?",1907656.816075,2026-01-12 18:41:28+00:00,2026-01-23 00:00:00+00:00
1169353,Geopolitics,Internet access restored in Iran by Friday?,Internet access restored in Iran by Friday?,340491.005353,2026-01-12 19:17:12+00:00,2026-01-16 00:00:00+00:00
1170088,Politics,Will To Lam be elected General Secretary of the Vietnamese Communist Party?,Vietnam Communist Party General Secretary Election,4586397.016879,2026-01-12 20:23:02+00:00,2026-01-25 00:00:00+00:00
1170089,Politics,Will Phan Van Giang be elected General Secretary of the Vietnamese Communist Party?,Vietnam Communist Party General Secretary Election,2277621.590018,2026-01-12 20:23:03+00:00,2026-01-25 00:00:00+00:00
1170090,Politics,Will Luong Cuong be elected General Secretary of the Vietnamese Communist Party?,Vietnam Communist Party General Secretary Election,2532157.597505,2026-01-12 20:23:03+00:00,2026-01-25 00:00:00+00:00
